               E1 ,                E2
    18793.5065119 ,     2738.78012937
    30833.8751821 ,     13148.4013902
    15.1389639523 ,      245.46687256
    479.665019004 ,     13193.5071428
     107.41432231 ,     1549.81422165
    27.3611205497 ,     869.525488192
    3189.14311616 ,     6155.21838238
    5951.14949794 ,     1657.32042891
    4768.48857954 ,     160.110473462
    500.787733841 ,      368.59622539
    1124.37818608 ,     937.966928638
    3855.43748531 ,     10302.0345912
    31235.0432673 ,      4262.0430747
    18034.1236826 ,     1108.28132019
    12.1048975447 ,     3884.30195676
    1611.24479352 ,     548.193191531
    11134.0514435 ,      3612.2823798
    757.981042647 ,     1270.81132471
    1729.89046489 ,     67.5248612224
    2221.21828258 ,     408.628682048
    827.612390046 ,     1.05424447364
     17094.313322 ,     10532.0425483
    5120.67221997 ,     6123.61931032
      21092.24852 ,     6854.12395407
    12901.8322105 ,     2323.67312551
    31903.0703912 ,     37.0075079168
    2645.96997613 ,     1122.15577659
    8154.96148156 ,     1.75300604335
    1231.88296197 ,     3588.63040485
    12583.7752298 ,     42.0122120084
    10809.9215122 ,     6942.47491856
    782.220209104 ,     326.393900026
    2.15124761715 ,     109.050355945
    586.520832927 ,     18957.5125774
    1630.43277736 ,     4191.30044917
    21.3611008536 ,     273.856182588
    309.594444352 ,     8876.51831118
    702.253559136 ,     2071.89713534
     16923.435561 ,     7769.12115838
    24632.4298117 ,     12049.4832857
    17.1930976338 ,     1.88774840291
    16725.7250514 ,     579.100819877
    151.165004759 ,     696.823565224
    7044.76252858 ,     6341.23487174
    13997.8167203 ,     3021.77892537
    8067.88061617 ,   0.0912846651027
    235.244331371 ,     13.8844425952
    482.935193913 ,     2714.17181372
    3744.23618536 ,     2101.89219851
    15839.3023156 ,     510.013435876
    205.751896211 ,     517.428520016
    1114.54192911 ,     941.129535683
    187.940440726 ,     442.287441191
    10679.6088233 ,     2370.74201422
    12251.4741301 ,     359.498114724
    373.309528653 ,      22.728388493
    70381.5889403 ,     44957.3096855
     3667.6317853 ,     1250.16712674
    761.389535263 ,     1261.25796045
    497.746765773 ,     3736.33119341
    4098.89196137 ,       16994.70885
    1.92541820688 ,     133.432527113
    5322.64769041 ,     5165.35527172
    700.271395268 ,     520.401699226
    4856.60496117 ,     1108.07787025
    52.1120747769 ,     123.967613584
    689.576676944 ,     245.249482746
    464.455468616 ,     100.885215829
    2670.55971266 ,     17.6938142678
    50951.0506266 ,     4182.29221447
    46873.3801801 ,     12890.5666885
    22512.2406439 ,     567.767219651
    23649.4849379 ,      1130.6146005
    8585.77097785 ,     7433.77705567
    22750.3647827 ,     19080.5202205
    5549.99834173 ,     504.805941312
     5392.0925406 ,     2981.65654674
    39780.5784465 ,     5345.12011146
    4062.05283169 ,     8577.47283082
    2128.04861294 ,      5356.4327619
     29594.108167 ,     4427.12752941
    313.541966553 ,     2980.85786222
    2183.09930463 ,     3265.03814729
    11737.6250252 ,     108.378419232
    33586.3774439 ,     24324.5040993
    3726.29557842 ,     11206.5035627
    100.155259124 ,     6.41791977506
    10544.5776754 ,      9027.2970426
    564.449280537 ,     5866.02305421
    27666.6239392 ,     751.416605743
     1066.1761834 ,     39.5626187738
    849.740652375 ,     75.5927869672
    1.83599602502 ,     1814.81296812
    319.396666537 ,     1578.89032803
    64231.5602833 ,     28074.2023053
    621.729402684 ,     5285.67136449
    41200.6392879 ,     8053.75317891
    2451.09356511 ,     10254.3970534
     20309.880227 ,     5856.35093732
    5207.42012119 ,     211.081143728
    3333.96463192 ,     8441.36311739
    72.1691596697 ,     6.29665738774
    224.531550701 ,     7383.96268125
    8979.75719302 ,     3552.37958357
    4086.00359021 ,     1194.12591274
    29591.4591071 ,     39.8022985559
    294.125283779 ,     2455.91679295
    4377.01329606 ,     1391.20693805
    36058.3886512 ,     2254.64451253
    6019.26046987 ,     11840.8558223
    18.3846538984 ,     2070.28405202
    4173.02816647 ,     27.8953833905
    572.616415802 ,     10898.0569214
    32641.6449999 ,     4804.62958399
    4884.03493194 ,      11040.062938
    5520.05527968 ,     34.6827897706
    20323.0256348 ,      1147.0947596
      45935.55766 ,     8062.55445059
    4047.23692526 ,     5227.11388811
    28984.2641909 ,     37723.5947861
    21002.2437465 ,     488.795510055
    3948.05295412 ,     2089.11153065
    324.520179239 ,     564.759601361
    44.9469205078 ,     328.494813177
    25278.2795362 ,     12118.7022799
    2430.68779724 ,     5634.16848445
    399.549444175 ,     5559.97880841
    1473.90925767 ,     115.321961058
    785.048711537 ,     27.9860682272
    124.623423161 ,     1015.92682572
    21373.0123746 ,     7446.14529131
    2719.48958989 ,     7447.99467346
    6986.70041235 ,      4.8163093973
    5644.86858277 ,     11055.5628523
    6771.07048608 ,     4085.88009254
    2566.75571564 ,     8374.85191551
    11526.5541524 ,     1555.26008545
    18275.1341782 ,      22266.354762
    11109.6176731 ,     344.696281753
    597.134033421 ,     1202.59243227
    25250.5231919 ,     49758.4742106
    27461.9342015 ,     9928.24978518
    3.23921172097 ,     123.908355592
    5172.23760101 ,     2745.35052721
    18345.6005308 ,       726.4636634
    20764.1494237 ,     11215.6632384
    1923.21173642 ,     6272.29274194
    23837.2717751 ,     12.0878025768
    6613.51526285 ,      6397.2415056
    856.210410687 ,     10654.0670919
    1589.34869004 ,     33.1812675517
    46551.8171553 ,     23740.8244516
    4051.47576405 ,     1266.09908629
    14016.8986047 ,     8981.20438026
    3616.54891118 ,     4002.14197563
    11661.0977598 ,     1330.62797148
    36467.0923761 ,     14636.4841556
    52679.3084495 ,     1624.87671762
    1001.71173652 ,     7414.57159235
    1674.97069361 ,     4063.84960282
    18439.2191068 ,     2179.19089448
     6897.3675389 ,      15231.845419
      41484.08392 ,     16554.4540694
    1539.01918186 ,      4317.1672673
    15506.1147332 ,     209.652827804
    1231.89091538 ,     228.907036888
    6595.56261676 ,     7239.13864225
    2319.88059646 ,     1681.70629943
    6.67552677368 ,     94.7039875813
    7555.46909717 ,      10264.644955
    426.557456494 ,     6028.85975839
    12401.3596655 ,     13.2358961176
    2500.80475699 ,     422.385534878
    185.497734114 ,     873.328047415
    4.32292772657 ,     3360.33270929
    12.8783730863 ,     1492.22742397
    876.128792726 ,      682.70223617
    271.964745525 ,     1189.87268327
    2290.95231105 ,     7442.20906232
    45599.7009257 ,     6152.32110931
    3405.05522866 ,     19192.4483277
    8417.05500078 ,     3069.86312827
    11737.9565967 ,     7695.21413377
     34726.035883 ,     20761.8161824
    3296.80826248 ,     24016.6553692
    7871.21881019 ,     5813.86302079
    4320.03493287 ,     432.475956323
    18824.6402814 ,     609.905708274
     7200.9367768 ,     194.756361838
    10502.4723713 ,     20.6591820386
    5046.76356909 ,     8233.26398975
    36.0997774515 ,     750.849708246
    5235.08596022 ,     4395.71697004
    4259.02727286 ,     6151.19699513
    4765.99656437 ,     612.904252822
    670.313572193 ,     253.164131965
    5149.72862461 ,     2403.18894765
    23438.9043549 ,     1696.25261381
    6682.27625913 ,     570.733069722
    5592.95370069 ,     1322.21951317
    16719.4297056 ,     11934.9653803
    8109.83481552 ,     2127.47389774
    15338.1214096 ,     740.628510481
    3000.81080646 ,     8473.06661675
    5904.95248076 ,     395.520827431
    2827.13486251 ,      8709.3888491
    1363.73893322 ,     842.242501764
    32616.7686416 ,     5411.27661152
     4844.5393893 ,     1986.18398403
    213.865308955 ,     613.568664123
    3100.30286283 ,     5725.70117451
    3682.69127785 ,     88.1624881951
    96.8313175669 ,      4559.3149235
     22299.196536 ,     220.430652502
    37767.4739287 ,     42.8205118206
    8630.49497477 ,     44.3406612609
    4936.67170806 ,     9816.95458418
     6830.7650136 ,     15396.3855185
    11647.4753179 ,     2930.23288729
    3.67029727014 ,     2672.74596195
    26908.4040184 ,     10018.5283573
    23028.9785354 ,     20968.9038436
    16774.6929449 ,     8706.19355456
    39981.9612533 ,     27175.2094953
    160.716217381 ,     1152.71490712
    12274.7508826 ,     271.804517651
    5364.60967713 ,     6360.14179422
    10873.6990221 ,      85.631736453
    3127.78659065 ,     348.736411291
    1552.31968304 ,     8658.67257865
    2284.39102406 ,     8693.13753436
    3909.07956286 ,     699.842715279
 0.00314419070603 ,     8.50781878839
    136.063681899 ,     7.90112244238
    179.057765758 ,     8.08447826398
    226.809345064 ,      8230.0434824
    5842.39724173 ,     23821.5326834
    35.1950531721 ,         5081.5874
    633.957134382 ,     103.427878718
    89.6755519527 ,     443.315342073
    989.656872236 ,     2229.09087829
     23039.562621 ,     24279.1873564
    6289.71150994 ,     3342.68696426
    569.210309239 ,     485.394838469
    286.256582709 ,     97.4428385515
    7268.47222206 ,     873.985546709
    15.4100377534 ,     4563.49501719
    89.2264681443 ,     835.039505708
    45663.4259083 ,     38127.8615378
    4733.24141924 ,     191.708522756
    55801.7240426 ,     28428.8507786
    3052.82263579 ,     638.933401337
    26178.9926843 ,     899.266731611
    10494.8898247 ,     10534.9931157
    26970.9710971 ,      167.93753144
    8850.53859038 ,     592.414663577
    4958.31312522 ,     5147.58482106
    7164.51521703 ,     17179.2190178
    4187.39536441 ,     4.05315541649
    33606.4511906 ,     23210.0510429
    67706.3703536 ,      41783.040448
    3453.80444889 ,     4014.05027449
    3413.23149805 ,     11977.0185245
    10461.8934607 ,     27198.9915969
    2212.17378289 ,     11406.0119115
    67611.0637098 ,     25975.4489613
    686.249997164 ,     4113.92155261
    232.320999322 ,     687.183082562
     1111.4693217 ,     1884.33290618
    4585.32268267 ,     172.825983136
    3029.28825144 ,     10869.9634822
    936.886907946 ,     107.319681536
    3613.69720748 ,     4734.74820384
    35836.1764428 ,        10480.2188
    23104.2454484 ,      5595.2925622
    27316.1618613 ,     4857.91296222
    38083.3344227 ,     16882.2278651
    42126.6653508 ,     1960.60833258
    68553.7148311 ,     2569.01683705
    5391.76471592 ,     1519.03742586
    882.793640205 ,     2934.32503423
    2435.55836916 ,     80.0850394559
    7352.91906754 ,     6026.01982489
    8299.55347847 ,     3894.79839933
     50.899263717 ,     5054.60203164
    745.788828708 ,     1444.48743616
    26060.1238602 ,     217.006445831
    5685.74673059 ,     1743.44532968
    7746.73297001 ,     13442.6100938
    1468.58256892 ,     4.03296714467
    13942.6503074 ,        12785.9696
    28000.7832898 ,     1583.67619453
    17.0106451575 ,     2804.36558064
    790.227769007 ,     286.664984534
    1032.35875067 ,     1522.90296828
    146.751062046 ,     18125.9425071
    4017.32308003 ,     4341.09431526
     526.12423643 ,      1112.9723418
    318.477571664 ,     3088.45069865
    534.319140415 ,     6057.26338373
    141.949600467 ,      42.709589062
    4700.65267453 ,     3704.50455462
     472.12037933 ,     2011.59317002
    2266.78318856 ,      358.81739568
    21333.6149129 ,     3446.43841809
    16532.5373135 ,     570.144278602
    5748.18164917 ,     1311.54810703
    45115.4503081 ,     659.325444789
    1034.45081192 ,     280.574973975
     2546.5900869 ,     94.5816054266
    3221.01450405 ,     2868.29791126
     37983.726589 ,     13747.6378809
    23311.7831867 ,     18455.4487305
    45896.0719565 ,     22367.2211502
    8191.89914794 ,     6920.25450613
    192.586329705 ,     258.788471881
    3185.65431624 ,     2518.34270515
    22233.3971197 ,     1321.02301589
    5620.37632148 ,     39056.0128941
    29663.7025672 ,     4424.89862303
    527.265052675 ,     5181.47261686
     2694.2330614 ,     8061.14581864
    11895.4904119 ,     1265.79674984
     22512.169464 ,     10389.8611915
    24512.5354035 ,     222.153635648
    17.8254010871 ,     2449.25438525
     2067.8364891 ,      25266.789814
    12072.6110861 ,     12910.5685447
    32779.3865408 ,     18610.5328311
    615.226452933 ,     14329.9046283
     19377.060464 ,     5894.48106969
     2350.1421607 ,     305.343787889
    10621.1833714 ,     3300.59821717
    7574.79219722 ,     9229.41823885
    36382.3143983 ,     2092.94421049
    15307.7909698 ,     8295.81643397
    4982.39730386 ,     449.910832788
    62122.0050087 ,     15125.1967078
    27030.7600895 ,     7412.59940536
    6697.62872562 ,     7256.62844672
    2434.08887439 ,     3871.71978311
    35143.5229314 ,     6812.33153268
    18026.2582431 ,     8091.66455108
    6.04259388849 ,     3639.72308633
    8225.20944801 ,     241.045462145
    1662.98515045 ,      10484.679627
    34354.0676213 ,     9198.18043593
    13.5884326199 ,     7790.40809859
    2170.11397639 ,     3854.80584114
    6226.95268303 ,     107.655006228
    390.511807648 ,     2454.41913309
    693.364384669 ,     13435.8051027
    1419.31486116 ,      1725.0736255
    415.032005214 ,     189.097481718
     108474.44461 ,     30422.7003756
    135795.841735 ,     63048.8390422
    6455.66006432 ,      23373.925995
    11067.0960277 ,     420.227829191
    127.672739621 ,     5919.50269043
    6889.03316979 ,     3046.12938534
    4563.41844772 ,     277.636592113
    8345.85454169 ,     4.43857686597
    36912.6548783 ,      16453.847789
    58206.7370171 ,     17647.4088037
    28192.9659899 ,     1448.14165378
    13305.0381466 ,     3895.47103904
    19627.1387941 ,     6531.47747831
    15688.5948721 ,     10266.0070043
    25565.8671716 ,      12631.652459
    2381.04887852 ,     177.815522444
    996.058862858 ,     6430.71600888
    938.116839383 ,     3932.87796754
    2448.04300857 ,     6251.73308092
    26058.9525433 ,     2853.57541543
    10246.9359548 ,     11725.8759539
    11265.4931987 ,       7277.604581
    567.073040936 ,     23208.5769321
    1191.53984232 ,     5610.27257361
    23475.7279873 ,     7605.86357406
    269.099329544 ,     296.789915721
    96199.7104622 ,     2051.93633002
    326.321619968 ,     85.4726174956
    3242.17102526 ,     1231.77429407
    3269.36730975 ,     3370.61106977
    25395.8471973 ,     4166.85503687
    115.890465882 ,      698.94056871
    561.882499775 ,     109.299037031
    2.12382304777 ,     456.946056117
    15292.1716942 ,      22486.736438
